name,email,password,role,zipcode,address,addressDetail
봉사자01770,user01770@test.com,test1234,VOLUNTEER,16827,경기도 용인시 테헤란 62,1층 158호
봉사자01771,user01771@test.com,test1234,VOLUNTEER,61937,광주광역시 서구 봉은사 179,13층 857호
봉사자01772,user01772@test.com,test1234,VOLUNTEER,48094,부산광역시 해운대구 강남대 122,20층 848호
봉사자01773,user01773@test.com,test1234,VOLUNTEER,42061,대구광역시 수성구 선릉 64,18층 237호
보호소01774,user01774@test.com,test1234,SHELTER_OWNER,34126,대전광역시 유성구 오금 23,4층 231호
보호소01775,user01775@test.com,test1234,SHELTER_OWNER,13487,경기도 성남시 역삼 168,3층 873호
관리자01776,user01776@test.com,test1234,ADMIN,16827,경기도 용인시 개포 198,15층 672호
봉사자01777,user01777@test.com,test1234,VOLUNTEER,42061,대구광역시 수성구 백제고분 162,10층 760호
봉사자01778,user01778@test.com,test1234,VOLUNTEER,42061,대구광역시 수성구 서초중앙 118,11층 113호
보호소01779,user01779@test.com,test1234,SHELTER_OWNER,13487,경기도 성남시 가락 178,20층 130호
보호소01780,user01780@test.com,test1234,SHELTER_OWNER,05855,서울특별시 송파구 학동 112,3층 942호
봉사자01781,user01781@test.com,test1234,VOLUNTEER,42061,대구광역시 수성구 압구정 147,7층 118호
봉사자01782,user01782@test.com,test1234,VOLUNTEER,10401,경기도 고양시 논현 86,16층 770호
봉사자01783,user01783@test.com,test1234,VOLUNTEER,61937,광주광역시 서구 학동 188,12층 770호
봉사자01784,user01784@test.com,test1234,VOLUNTEER,06234,서울특별시 강남구 삼성 131,4층 214호
봉사자01785,user01785@test.com,test1234,VOLUNTEER,48094,부산광역시 해운대구 오금 40,3층 354호
봉사자01786,user01786@test.com,test1234,VOLUNTEER,21556,인천광역시 남동구 백제고분 35,7층 409호
봉사자01787,user01787@test.com,test1234,VOLUNTEER,34126,대전광역시 유성구 개포 19,13층 763호
봉사자01788,user01788@test.com,test1234,VOLUNTEER,42061,대구광역시 수성구 역삼 143,11층 106호
봉사자01789,user01789@test.com,test1234,VOLUNTEER,06234,서울특별시 강남구 반포대 197,17층 983호
봉사자01790,user01790@test.com,test1234,VOLUNTEER,34126,대전광역시 유성구 오금 184,1층 427호
봉사자01791,user01791@test.com,test1234,VOLUNTEER,16827,경기도 용인시 백제고분 78,14층 991호
관리자01792,user01792@test.com,test1234,ADMIN,05855,서울특별시 송파구 강남대 53,4층 782호
봉사자01793,user01793@test.com,test1234,VOLUNTEER,21556,인천광역시 남동구 잠실 44,12층 483호
보호소01794,user01794@test.com,test1234,SHELTER_OWNER,16444,경기도 수원시 개포 40,15층 962호
보호소01795,user01795@test.com,test1234,SHELTER_OWNER,61937,광주광역시 서구 가락 74,13층 648호
봉사자01796,user01796@test.com,test1234,VOLUNTEER,10401,경기도 고양시 잠실 183,2층 251호
봉사자01797,user01797@test.com,test1234,VOLUNTEER,34126,대전광역시 유성구 양재천 156,5층 969호
봉사자01798,user01798@test.com,test1234,VOLUNTEER,16444,경기도 수원시 논현 1,14층 271호
봉사자01799,user01799@test.com,test1234,VOLUNTEER,61937,광주광역시 서구 가락 164,13층 518호
보호소01800,user01800@test.com,test1234,SHELTER_OWNER,21990,인천광역시 연수구 양재천 193,2층 248호
보호소01801,user01801@test.com,test1234,SHELTER_OWNER,21556,인천광역시 남동구 선릉 20,4층 728호
보호소01802,user01802@test.com,test1234,SHELTER_OWNER,34126,대전광역시 유성구 봉은사 141,9층 165호
보호소01803,user01803@test.com,test1234,SHELTER_OWNER,34126,대전광역시 유성구 가락 4,11층 705호
보호소01804,user01804@test.com,test1234,SHELTER_OWNER,05288,서울특별시 강동구 선릉 82,16층 945호
봉사자01805,user01805@test.com,test1234,VOLUNTEER,21990,인천광역시 연수구 학동 184,17층 911호
봉사자01806,user01806@test.com,test1234,VOLUNTEER,34126,대전광역시 유성구 학동 180,13층 244호
관리자01807,user01807@test.com,test1234,ADMIN,16444,경기도 수원시 반포대 136,4층 280호
보호소01808,user01808@test.com,test1234,SHELTER_OWNER,06590,서울특별시 서초구 학동 94,17층 760호
보호소01809,user01809@test.com,test1234,SHELTER_OWNER,48094,부산광역시 해운대구 역삼 112,18층 852호
봉사자01810,user01810@test.com,test1234,VOLUNTEER,05288,서울특별시 강동구 반포대 76,15층 664호
봉사자01811,user01811@test.com,test1234,VOLUNTEER,06590,서울특별시 서초구 선릉 30,10층 953호
봉사자01812,user01812@test.com,test1234,VOLUNTEER,05855,서울특별시 송파구 압구정 125,1층 623호
관리자01813,user01813@test.com,test1234,ADMIN,34126,대전광역시 유성구 봉은사 52,18층 399호
보호소01814,user01814@test.com,test1234,SHELTER_OWNER,06590,서울특별시 서초구 언주 49,14층 526호
보호소01815,user01815@test.com,test1234,SHELTER_OWNER,13487,경기도 성남시 테헤란 29,19층 109호
봉사자01816,user01816@test.com,test1234,VOLUNTEER,21556,인천광역시 남동구 서초대 85,18층 711호
보호소01817,user01817@test.com,test1234,SHELTER_OWNER,48094,부산광역시 해운대구 석촌호수 172,5층 486호
보호소01818,user01818@test.com,test1234,SHELTER_OWNER,21556,인천광역시 남동구 잠실 106,19층 510호
봉사자01819,user01819@test.com,test1234,VOLUNTEER,06590,서울특별시 서초구 선릉 180,14층 836호
봉사자01820,user01820@test.com,test1234,VOLUNTEER,06590,서울특별시 서초구 서초대 143,10층 880호
봉사자01821,user01821@test.com,test1234,VOLUNTEER,06234,서울특별시 강남구 삼성 134,18층 423호
봉사자01822,user01822@test.com,test1234,VOLUNTEER,13487,경기도 성남시 영동대 173,1층 924호
봉사자01823,user01823@test.com,test1234,VOLUNTEER,13487,경기도 성남시 삼성 70,3층 758호
봉사자01824,user01824@test.com,test1234,VOLUNTEER,21990,인천광역시 연수구 개포 170,1층 904호
봉사자01825,user01825@test.com,test1234,VOLUNTEER,16444,경기도 수원시 선릉 154,20층 995호
관리자01826,user01826@test.com,test1234,ADMIN,13487,경기도 성남시 테헤란 95,9층 703호
보호소01827,user01827@test.com,test1234,SHELTER_OWNER,21556,인천광역시 남동구 백제고분 200,16층 174호
봉사자01828,user01828@test.com,test1234,VOLUNTEER,05855,서울특별시 송파구 테헤란 16,12층 407호
보호소01829,user01829@test.com,test1234,SHELTER_OWNER,42061,대구광역시 수성구 봉은사 101,12층 103호
보호소01830,user01830@test.com,test1234,SHELTER_OWNER,16827,경기도 용인시 가락 49,13층 226호
봉사자01831,user01831@test.com,test1234,VOLUNTEER,16444,경기도 수원시 도산대 25,1층 625호
봉사자01832,user01832@test.com,test1234,VOLUNTEER,21990,인천광역시 연수구 선릉 97,17층 391호
봉사자01833,user01833@test.com,test1234,VOLUNTEER,21990,인천광역시 연수구 학동 83,14층 896호
봉사자01834,user01834@test.com,test1234,VOLUNTEER,16444,경기도 수원시 서초중앙 145,4층 510호
보호소01835,user01835@test.com,test1234,SHELTER_OWNER,42061,대구광역시 수성구 서초중앙 102,6층 439호
봉사자01836,user01836@test.com,test1234,VOLUNTEER,05288,서울특별시 강동구 영동대 48,4층 601호
봉사자01837,user01837@test.com,test1234,VOLUNTEER,61937,광주광역시 서구 논현 63,16층 382호
봉사자01838,user01838@test.com,test1234,VOLUNTEER,06590,서울특별시 서초구 역삼 148,10층 217호
보호소01839,user01839@test.com,test1234,SHELTER_OWNER,05855,서울특별시 송파구 역삼 165,8층 490호
보호소01840,user01840@test.com,test1234,SHELTER_OWNER,48094,부산광역시 해운대구 백제고분 7,11층 273호
봉사자01841,user01841@test.com,test1234,VOLUNTEER,16444,경기도 수원시 역삼 143,7층 750호
봉사자01842,user01842@test.com,test1234,VOLUNTEER,21990,인천광역시 연수구 선릉 128,2층 941호
봉사자01843,user01843@test.com,test1234,VOLUNTEER,42061,대구광역시 수성구 백제고분 36,17층 855호
봉사자01844,user01844@test.com,test1234,VOLUNTEER,61937,광주광역시 서구 백제고분 179,9층 408호
봉사자01845,user01845@test.com,test1234,VOLUNTEER,05855,서울특별시 송파구 도산대 72,9층 486호
봉사자01846,user01846@test.com,test1234,VOLUNTEER,42061,대구광역시 수성구 역삼 96,17층 626호
보호소01847,user01847@test.com,test1234,SHELTER_OWNER,06590,서울특별시 서초구 서초대 177,8층 383호
봉사자01848,user01848@test.com,test1234,VOLUNTEER,06234,서울특별시 강남구 개포 118,1층 847호
봉사자01849,user01849@test.com,test1234,VOLUNTEER,13487,경기도 성남시 언주 7,8층 352호
봉사자01850,user01850@test.com,test1234,VOLUNTEER,10401,경기도 고양시 논현 187,17층 697호
보호소01851,user01851@test.com,test1234,SHELTER_OWNER,06590,서울특별시 서초구 선릉 150,12층 608호
보호소01852,user01852@test.com,test1234,SHELTER_OWNER,61937,광주광역시 서구 석촌호수 51,8층 233호
봉사자01853,user01853@test.com,test1234,VOLUNTEER,42061,대구광역시 수성구 언주 200,7층 629호
봉사자01854,user01854@test.com,test1234,VOLUNTEER,48094,부산광역시 해운대구 반포대 81,2층 377호
봉사자01855,user01855@test.com,test1234,VOLUNTEER,21556,인천광역시 남동구 언주 122,3층 677호
봉사자01856,user01856@test.com,test1234,VOLUNTEER,34126,대전광역시 유성구 테헤란 40,18층 435호
봉사자01857,user01857@test.com,test1234,VOLUNTEER,10401,경기도 고양시 논현 50,7층 653호
봉사자01858,user01858@test.com,test1234,VOLUNTEER,61937,광주광역시 서구 역삼 2,2층 544호
봉사자01859,user01859@test.com,test1234,VOLUNTEER,34126,대전광역시 유성구 논현 37,11층 663호
봉사자01860,user01860@test.com,test1234,VOLUNTEER,05288,서울특별시 강동구 가락 89,16층 931호
봉사자01861,user01861@test.com,test1234,VOLUNTEER,05855,서울특별시 송파구 양재천 91,15층 470호
보호소01862,user01862@test.com,test1234,SHELTER_OWNER,48094,부산광역시 해운대구 압구정 155,14층 598호
보호소01863,user01863@test.com,test1234,SHELTER_OWNER,16827,경기도 용인시 학동 124,1층 289호
봉사자01864,user01864@test.com,test1234,VOLUNTEER,34126,대전광역시 유성구 영동대 187,11층 694호
보호소01865,user01865@test.com,test1234,SHELTER_OWNER,05855,서울특별시 송파구 역삼 73,7층 582호
봉사자01866,user01866@test.com,test1234,VOLUNTEER,16827,경기도 용인시 논현 166,14층 890호
봉사자01867,user01867@test.com,test1234,VOLUNTEER,05855,서울특별시 송파구 압구정 57,9층 976호
보호소01868,user01868@test.com,test1234,SHELTER_OWNER,05288,서울특별시 강동구 학동 158,12층 376호
봉사자01869,user01869@test.com,test1234,VOLUNTEER,16827,경기도 용인시 오금 27,20층 800호
보호소01870,user01870@test.com,test1234,SHELTER_OWNER,61937,광주광역시 서구 백제고분 105,6층 367호
봉사자01871,user01871@test.com,test1234,VOLUNTEER,06590,서울특별시 서초구 논현 146,15층 180호
보호소01872,user01872@test.com,test1234,SHELTER_OWNER,16444,경기도 수원시 영동대 24,16층 847호
봉사자01873,user01873@test.com,test1234,VOLUNTEER,21990,인천광역시 연수구 영동대 88,5층 202호
보호소01874,user01874@test.com,test1234,SHELTER_OWNER,05288,서울특별시 강동구 석촌호수 107,19층 339호
보호소01875,user01875@test.com,test1234,SHELTER_OWNER,05855,서울특별시 송파구 도산대 83,13층 863호
봉사자01876,user01876@test.com,test1234,VOLUNTEER,48094,부산광역시 해운대구 봉은사 87,13층 236호
봉사자01877,user01877@test.com,test1234,VOLUNTEER,06234,서울특별시 강남구 가락 86,11층 413호
봉사자01878,user01878@test.com,test1234,VOLUNTEER,05288,서울특별시 강동구 잠실 136,6층 995호
봉사자01879,user01879@test.com,test1234,VOLUNTEER,21990,인천광역시 연수구 반포대 152,16층 898호
봉사자01880,user01880@test.com,test1234,VOLUNTEER,21990,인천광역시 연수구 잠실 94,4층 501호
봉사자01881,user01881@test.com,test1234,VOLUNTEER,06590,서울특별시 서초구 삼성 2,12층 410호
보호소01882,user01882@test.com,test1234,SHELTER_OWNER,21990,인천광역시 연수구 오금 20,14층 913호
보호소01883,user01883@test.com,test1234,SHELTER_OWNER,10401,경기도 고양시 서초대 35,19층 340호
봉사자01884,user01884@test.com,test1234,VOLUNTEER,05855,서울특별시 송파구 반포대 25,3층 181호
봉사자01885,user01885@test.com,test1234,VOLUNTEER,48094,부산광역시 해운대구 봉은사 181,16층 660호
봉사자01886,user01886@test.com,test1234,VOLUNTEER,61937,광주광역시 서구 오금 171,7층 546호
보호소01887,user01887@test.com,test1234,SHELTER_OWNER,16827,경기도 용인시 봉은사 179,1층 138호
봉사자01888,user01888@test.com,test1234,VOLUNTEER,13487,경기도 성남시 도산대 85,7층 488호
봉사자01889,user01889@test.com,test1234,VOLUNTEER,13487,경기도 성남시 오금 93,5층 227호
봉사자01890,user01890@test.com,test1234,VOLUNTEER,16444,경기도 수원시 봉은사 189,1층 530호
봉사자01891,user01891@test.com,test1234,VOLUNTEER,21556,인천광역시 남동구 개포 41,5층 448호
보호소01892,user01892@test.com,test1234,SHELTER_OWNER,10401,경기도 고양시 논현 47,3층 950호
봉사자01893,user01893@test.com,test1234,VOLUNTEER,48094,부산광역시 해운대구 학동 181,14층 475호
보호소01894,user01894@test.com,test1234,SHELTER_OWNER,10401,경기도 고양시 가락 69,12층 930호
보호소01895,user01895@test.com,test1234,SHELTER_OWNER,16444,경기도 수원시 개포 13,7층 436호
보호소01896,user01896@test.com,test1234,SHELTER_OWNER,16444,경기도 수원시 오금 58,13층 339호
봉사자01897,user01897@test.com,test1234,VOLUNTEER,05855,서울특별시 송파구 서초대 43,16층 618호
보호소01898,user01898@test.com,test1234,SHELTER_OWNER,21990,인천광역시 연수구 도산대 190,4층 562호
봉사자01899,user01899@test.com,test1234,VOLUNTEER,21556,인천광역시 남동구 잠실 29,11층 603호
봉사자01900,user01900@test.com,test1234,VOLUNTEER,42061,대구광역시 수성구 도산대 41,5층 863호
관리자01901,user01901@test.com,test1234,ADMIN,42061,대구광역시 수성구 가락 111,20층 842호
봉사자01902,user01902@test.com,test1234,VOLUNTEER,13487,경기도 성남시 삼성 177,8층 287호
봉사자01903,user01903@test.com,test1234,VOLUNTEER,10401,경기도 고양시 개포 192,8층 476호
관리자01904,user01904@test.com,test1234,ADMIN,16444,경기도 수원시 오금 196,19층 111호
봉사자01905,user01905@test.com,test1234,VOLUNTEER,48094,부산광역시 해운대구 테헤란 181,16층 331호
보호소01906,user01906@test.com,test1234,SHELTER_OWNER,06590,서울특별시 서초구 도산대 130,19층 933호
봉사자01907,user01907@test.com,test1234,VOLUNTEER,10401,경기도 고양시 테헤란 77,4층 900호
봉사자01908,user01908@test.com,test1234,VOLUNTEER,48094,부산광역시 해운대구 반포대 70,2층 516호
봉사자01909,user01909@test.com,test1234,VOLUNTEER,21990,인천광역시 연수구 오금 74,6층 829호
관리자01910,user01910@test.com,test1234,ADMIN,48094,부산광역시 해운대구 잠실 161,13층 470호
보호소01911,user01911@test.com,test1234,SHELTER_OWNER,06590,서울특별시 서초구 논현 173,16층 861호
봉사자01912,user01912@test.com,test1234,VOLUNTEER,48094,부산광역시 해운대구 도산대 79,11층 746호
봉사자01913,user01913@test.com,test1234,VOLUNTEER,61937,광주광역시 서구 압구정 40,12층 672호
보호소01914,user01914@test.com,test1234,SHELTER_OWNER,34126,대전광역시 유성구 백제고분 86,1층 279호
보호소01915,user01915@test.com,test1234,SHELTER_OWNER,34126,대전광역시 유성구 잠실 188,3층 967호
봉사자01916,user01916@test.com,test1234,VOLUNTEER,10401,경기도 고양시 논현 179,4층 449호
봉사자01917,user01917@test.com,test1234,VOLUNTEER,13487,경기도 성남시 삼성 3,7층 154호
봉사자01918,user01918@test.com,test1234,VOLUNTEER,16827,경기도 용인시 선릉 96,15층 650호
봉사자01919,user01919@test.com,test1234,VOLUNTEER,42061,대구광역시 수성구 서초중앙 117,13층 916호
봉사자01920,user01920@test.com,test1234,VOLUNTEER,10401,경기도 고양시 봉은사 189,5층 356호
관리자01921,user01921@test.com,test1234,ADMIN,61937,광주광역시 서구 역삼 153,16층 272호
봉사자01922,user01922@test.com,test1234,VOLUNTEER,05288,서울특별시 강동구 역삼 149,7층 234호
보호소01923,user01923@test.com,test1234,SHELTER_OWNER,06590,서울특별시 서초구 석촌호수 107,3층 416호
봉사자01924,user01924@test.com,test1234,VOLUNTEER,61937,광주광역시 서구 압구정 77,3층 306호
봉사자01925,user01925@test.com,test1234,VOLUNTEER,13487,경기도 성남시 오금 24,14층 407호
보호소01926,user01926@test.com,test1234,SHELTER_OWNER,48094,부산광역시 해운대구 언주 81,20층 866호
봉사자01927,user01927@test.com,test1234,VOLUNTEER,05855,서울특별시 송파구 봉은사 105,15층 666호
보호소01928,user01928@test.com,test1234,SHELTER_OWNER,05288,서울특별시 강동구 학동 72,12층 757호
봉사자01929,user01929@test.com,test1234,VOLUNTEER,16444,경기도 수원시 오금 41,19층 266호
봉사자01930,user01930@test.com,test1234,VOLUNTEER,16444,경기도 수원시 논현 18,5층 110호
봉사자01931,user01931@test.com,test1234,VOLUNTEER,05288,서울특별시 강동구 테헤란 167,18층 153호
봉사자01932,user01932@test.com,test1234,VOLUNTEER,06590,서울특별시 서초구 잠실 100,12층 238호
보호소01933,user01933@test.com,test1234,SHELTER_OWNER,06234,서울특별시 강남구 역삼 199,14층 794호
보호소01934,user01934@test.com,test1234,SHELTER_OWNER,13487,경기도 성남시 봉은사 192,5층 812호
봉사자01935,user01935@test.com,test1234,VOLUNTEER,16444,경기도 수원시 역삼 197,14층 294호
봉사자01936,user01936@test.com,test1234,VOLUNTEER,13487,경기도 성남시 영동대 162,18층 372호
봉사자01937,user01937@test.com,test1234,VOLUNTEER,61937,광주광역시 서구 삼성 26,10층 505호
봉사자01938,user01938@test.com,test1234,VOLUNTEER,34126,대전광역시 유성구 언주 143,4층 413호
봉사자01939,user01939@test.com,test1234,VOLUNTEER,61937,광주광역시 서구 선릉 154,10층 857호
봉사자01940,user01940@test.com,test1234,VOLUNTEER,16444,경기도 수원시 삼성 180,20층 526호
봉사자01941,user01941@test.com,test1234,VOLUNTEER,61937,광주광역시 서구 학동 196,2층 116호
봉사자01942,user01942@test.com,test1234,VOLUNTEER,16827,경기도 용인시 압구정 20,4층 923호
봉사자01943,user01943@test.com,test1234,VOLUNTEER,16444,경기도 수원시 학동 76,2층 212호
봉사자01944,user01944@test.com,test1234,VOLUNTEER,10401,경기도 고양시 압구정 122,15층 315호
보호소01945,user01945@test.com,test1234,SHELTER_OWNER,10401,경기도 고양시 도산대 59,10층 549호
보호소01946,user01946@test.com,test1234,SHELTER_OWNER,16444,경기도 수원시 백제고분 149,14층 913호
보호소01947,user01947@test.com,test1234,SHELTER_OWNER,05288,서울특별시 강동구 잠실 45,9층 428호
봉사자01948,user01948@test.com,test1234,VOLUNTEER,21556,인천광역시 남동구 선릉 33,16층 638호
봉사자01949,user01949@test.com,test1234,VOLUNTEER,16444,경기도 수원시 백제고분 91,6층 666호
봉사자01950,user01950@test.com,test1234,VOLUNTEER,06590,서울특별시 서초구 백제고분 22,7층 820호
봉사자01951,user01951@test.com,test1234,VOLUNTEER,21556,인천광역시 남동구 테헤란 115,9층 911호
보호소01952,user01952@test.com,test1234,SHELTER_OWNER,42061,대구광역시 수성구 삼성 181,20층 106호
봉사자01953,user01953@test.com,test1234,VOLUNTEER,13487,경기도 성남시 선릉 83,8층 628호
봉사자01954,user01954@test.com,test1234,VOLUNTEER,13487,경기도 성남시 학동 188,10층 616호
보호소01955,user01955@test.com,test1234,SHELTER_OWNER,34126,대전광역시 유성구 도산대 68,4층 239호
봉사자01956,user01956@test.com,test1234,VOLUNTEER,13487,경기도 성남시 논현 70,14층 880호
봉사자01957,user01957@test.com,test1234,VOLUNTEER,42061,대구광역시 수성구 삼성 37,15층 721호
보호소01958,user01958@test.com,test1234,SHELTER_OWNER,05855,서울특별시 송파구 영동대 64,1층 598호
봉사자01959,user01959@test.com,test1234,VOLUNTEER,05288,서울특별시 강동구 삼성 135,10층 701호
봉사자01960,user01960@test.com,test1234,VOLUNTEER,13487,경기도 성남시 잠실 140,19층 807호
보호소01961,user01961@test.com,test1234,SHELTER_OWNER,21990,인천광역시 연수구 서초대 61,8층 107호
봉사자01962,user01962@test.com,test1234,VOLUNTEER,21990,인천광역시 연수구 강남대 77,8층 966호
봉사자01963,user01963@test.com,test1234,VOLUNTEER,16444,경기도 수원시 가락 80,19층 184호
봉사자01964,user01964@test.com,test1234,VOLUNTEER,05855,서울특별시 송파구 영동대 175,13층 550호
보호소01965,user01965@test.com,test1234,SHELTER_OWNER,16444,경기도 수원시 역삼 161,12층 650호
봉사자01966,user01966@test.com,test1234,VOLUNTEER,05288,서울특별시 강동구 압구정 192,20층 727호
봉사자01967,user01967@test.com,test1234,VOLUNTEER,34126,대전광역시 유성구 석촌호수 16,14층 754호
봉사자01968,user01968@test.com,test1234,VOLUNTEER,16444,경기도 수원시 역삼 24,6층 516호
봉사자01969,user01969@test.com,test1234,VOLUNTEER,21556,인천광역시 남동구 백제고분 91,15층 430호
보호소01970,user01970@test.com,test1234,SHELTER_OWNER,16827,경기도 용인시 오금 190,15층 863호
보호소01971,user01971@test.com,test1234,SHELTER_OWNER,10401,경기도 고양시 서초중앙 11,5층 156호
봉사자01972,user01972@test.com,test1234,VOLUNTEER,13487,경기도 성남시 도산대 187,8층 987호
봉사자01973,user01973@test.com,test1234,VOLUNTEER,61937,광주광역시 서구 역삼 176,1층 937호
봉사자01974,user01974@test.com,test1234,VOLUNTEER,06234,서울특별시 강남구 잠실 141,17층 204호
봉사자01975,user01975@test.com,test1234,VOLUNTEER,10401,경기도 고양시 개포 186,18층 396호
봉사자01976,user01976@test.com,test1234,VOLUNTEER,16827,경기도 용인시 역삼 188,4층 669호
봉사자01977,user01977@test.com,test1234,VOLUNTEER,05288,서울특별시 강동구 압구정 41,9층 528호
보호소01978,user01978@test.com,test1234,SHELTER_OWNER,13487,경기도 성남시 논현 159,15층 811호
봉사자01979,user01979@test.com,test1234,VOLUNTEER,05855,서울특별시 송파구 도산대 93,2층 172호
봉사자01980,user01980@test.com,test1234,VOLUNTEER,16444,경기도 수원시 언주 121,1층 368호
보호소01981,user01981@test.com,test1234,SHELTER_OWNER,48094,부산광역시 해운대구 영동대 1,18층 586호
봉사자01982,user01982@test.com,test1234,VOLUNTEER,05855,서울특별시 송파구 서초대 153,3층 721호
보호소01983,user01983@test.com,test1234,SHELTER_OWNER,13487,경기도 성남시 오금 191,17층 331호
봉사자01984,user01984@test.com,test1234,VOLUNTEER,48094,부산광역시 해운대구 가락 73,11층 833호
보호소01985,user01985@test.com,test1234,SHELTER_OWNER,34126,대전광역시 유성구 봉은사 32,10층 417호
봉사자01986,user01986@test.com,test1234,VOLUNTEER,13487,경기도 성남시 압구정 131,20층 955호
보호소01987,user01987@test.com,test1234,SHELTER_OWNER,61937,광주광역시 서구 학동 182,17층 827호
봉사자01988,user01988@test.com,test1234,VOLUNTEER,61937,광주광역시 서구 가락 56,14층 197호
보호소01989,user01989@test.com,test1234,SHELTER_OWNER,21990,인천광역시 연수구 오금 17,17층 885호
보호소01990,user01990@test.com,test1234,SHELTER_OWNER,10401,경기도 고양시 백제고분 168,4층 419호
관리자01991,user01991@test.com,test1234,ADMIN,16827,경기도 용인시 양재천 13,18층 774호
봉사자01992,user01992@test.com,test1234,VOLUNTEER,10401,경기도 고양시 양재천 170,11층 490호
봉사자01993,user01993@test.com,test1234,VOLUNTEER,61937,광주광역시 서구 삼성 146,14층 719호
봉사자01994,user01994@test.com,test1234,VOLUNTEER,06590,서울특별시 서초구 봉은사 186,5층 436호
봉사자01995,user01995@test.com,test1234,VOLUNTEER,05288,서울특별시 강동구 언주 41,4층 753호
보호소01996,user01996@test.com,test1234,SHELTER_OWNER,05288,서울특별시 강동구 개포 106,12층 301호
봉사자01997,user01997@test.com,test1234,VOLUNTEER,48094,부산광역시 해운대구 가락 175,4층 866호
봉사자01998,user01998@test.com,test1234,VOLUNTEER,21556,인천광역시 남동구 개포 115,3층 530호
봉사자01999,user01999@test.com,test1234,VOLUNTEER,61937,광주광역시 서구 역삼 128,7층 105호
봉사자02000,user02000@test.com,test1234,VOLUNTEER,21556,인천광역시 남동구 양재천 198,5층 400호
봉사자02001,user02001@test.com,test1234,VOLUNTEER,16827,경기도 용인시 가락 61,17층 549호
봉사자02002,user02002@test.com,test1234,VOLUNTEER,13487,경기도 성남시 논현 112,19층 735호
보호소02003,user02003@test.com,test1234,SHELTER_OWNER,06234,서울특별시 강남구 개포 128,10층 685호
봉사자02004,user02004@test.com,test1234,VOLUNTEER,05855,서울특별시 송파구 잠실 155,3층 796호
봉사자02005,user02005@test.com,test1234,VOLUNTEER,21990,인천광역시 연수구 학동 176,19층 790호
보호소02006,user02006@test.com,test1234,SHELTER_OWNER,16827,경기도 용인시 석촌호수 184,12층 242호
봉사자02007,user02007@test.com,test1234,VOLUNTEER,48094,부산광역시 해운대구 강남대 100,19층 497호
봉사자02008,user02008@test.com,test1234,VOLUNTEER,61937,광주광역시 서구 압구정 160,3층 215호
보호소02009,user02009@test.com,test1234,SHELTER_OWNER,16444,경기도 수원시 선릉 84,14층 220호
봉사자02010,user02010@test.com,test1234,VOLUNTEER,05855,서울특별시 송파구 반포대 176,6층 456호
보호소02011,user02011@test.com,test1234,SHELTER_OWNER,06234,서울특별시 강남구 영동대 87,18층 564호
보호소02012,user02012@test.com,test1234,SHELTER_OWNER,21556,인천광역시 남동구 백제고분 199,12층 461호
보호소02013,user02013@test.com,test1234,SHELTER_OWNER,61937,광주광역시 서구 언주 142,4층 796호
보호소02014,user02014@test.com,test1234,SHELTER_OWNER,61937,광주광역시 서구 삼성 63,4층 375호
봉사자02015,user02015@test.com,test1234,VOLUNTEER,10401,경기도 고양시 역삼 37,5층 510호
봉사자02016,user02016@test.com,test1234,VOLUNTEER,16827,경기도 용인시 개포 168,11층 558호
봉사자02017,user02017@test.com,test1234,VOLUNTEER,05288,서울특별시 강동구 백제고분 88,8층 918호
봉사자02018,user02018@test.com,test1234,VOLUNTEER,06234,서울특별시 강남구 봉은사 85,6층 433호
봉사자02019,user02019@test.com,test1234,VOLUNTEER,05855,서울특별시 송파구 테헤란 68,11층 188호
보호소02020,user02020@test.com,test1234,SHELTER_OWNER,10401,경기도 고양시 역삼 166,9층 123호
보호소02021,user02021@test.com,test1234,SHELTER_OWNER,10401,경기도 고양시 선릉 139,15층 401호
보호소02022,user02022@test.com,test1234,SHELTER_OWNER,10401,경기도 고양시 압구정 103,8층 325호
봉사자02023,user02023@test.com,test1234,VOLUNTEER,42061,대구광역시 수성구 도산대 117,9층 538호
봉사자02024,user02024@test.com,test1234,VOLUNTEER,06234,서울특별시 강남구 가락 136,3층 995호
보호소02025,user02025@test.com,test1234,SHELTER_OWNER,61937,광주광역시 서구 가락 173,6층 622호
봉사자02026,user02026@test.com,test1234,VOLUNTEER,48094,부산광역시 해운대구 반포대 37,20층 321호
보호소02027,user02027@test.com,test1234,SHELTER_OWNER,42061,대구광역시 수성구 압구정 147,19층 228호
보호소02028,user02028@test.com,test1234,SHELTER_OWNER,05288,서울특별시 강동구 역삼 171,16층 994호
보호소02029,user02029@test.com,test1234,SHELTER_OWNER,21556,인천광역시 남동구 서초대 39,13층 439호
봉사자02030,user02030@test.com,test1234,VOLUNTEER,06590,서울특별시 서초구 개포 23,4층 110호
봉사자02031,user02031@test.com,test1234,VOLUNTEER,13487,경기도 성남시 도산대 48,7층 804호
보호소02032,user02032@test.com,test1234,SHELTER_OWNER,06590,서울특별시 서초구 언주 150,1층 668호
봉사자02033,user02033@test.com,test1234,VOLUNTEER,05288,서울특별시 강동구 역삼 34,15층 446호
봉사자02034,user02034@test.com,test1234,VOLUNTEER,48094,부산광역시 해운대구 잠실 111,2층 624호
봉사자02035,user02035@test.com,test1234,VOLUNTEER,61937,광주광역시 서구 영동대 170,18층 374호
